InChIKey,smiles,ic50_nm,pIC50,ID
FSJDACURTSWGHC-HZPDHXFCSA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC[C@H]1CN2CCC[C@@H]2CO1,50.0,7.301029995663981,CHEMBL3917220
FSOJETPJLCRYOH-UHFFFAOYSA-N,CCOC(=O)C(=CNc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1)C(=O)OCC,1000.0,6.0,CHEMBL3633934
FTBHGTXTGYLDBW-UHFFFAOYSA-N,CC(C)S(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,11.0,7.958607314841775,CHEMBL2148046
FTLXEEZMWYOWNE-PFBVQCKNSA-N,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NC/C=C/C[C@@H]3C[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@]4(C)[C@H]3O)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,100.0,7.0,CHEMBL4475271
FTYPOENSOIEBPX-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc5[nH]c(Cc6ccccc6)nc5c4)c23)c1,3.5,8.455931955649724,CHEMBL4755170
FUAWEXVTNBAJGV-UHFFFAOYSA-N,CS(=O)(=O)CCNCCCCOC1=CC2=C(C=C1)N=CN=C2NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl,10.0,8.0,5329492
FVEOSFBMLSDRHJ-AATRIKPKSA-N,C1=CC=C2C(=C1)C=NC=C2/C=C/C3=C(NN=C3)C4=NC=C(N4)C(F)(F)F,32730.0,4.485053994691996,135922389
FVHRPBPPQDUXSJ-UHFFFAOYSA-N,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)CCN(C)C,970.0,6.013228265733755,46831432
FWRVTLDCKFPGCK-UHFFFAOYSA-N,CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,3.3,8.481486060122112,CHEMBL2048908
FWTKVRZMQJINSD-UHFFFAOYSA-N,CC(C)Oc1cc(F)ccc1Nc1ncnc2ccc(-c3ccc(C(=O)N4CCNCC4)cc3)nc12,7491.0,5.1254602029289895,CHEMBL4869634
FXAUAGVDMBJSQJ-UHFFFAOYSA-N,C1=CC(=CC(=C1)Br)CC(=O)NS(=O)(=O)C2=CC=C(C=C2)Br,27380.0,4.562566556202029,56683698
FXRLTQRMUHOCQN-UHFFFAOYSA-N,Cn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,3.3,8.481486060122112,CHEMBL1923003
FXZXGCSIPRGRIG-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(CCc2ccccc2)nn1,448.0,6.348721986001856,CHEMBL4584413
FYSQTOMDEHOONI-IZZDOVSWSA-N,Fc1cccc(-c2ccc3c(ccn3Cc3coc(/C=C/c4ccc(C(F)(F)F)cc4)n3)c2)c1,1940.0,5.7121982700697735,CHEMBL5179098
GAKPIAPJVGZESM-FNAHDJPLSA-N,COc1cc2c(Nc3cccc(Br)c3C)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,1000.0,6.0,CHEMBL3895458
GASRAFPOGFLNOD-UHFFFAOYSA-N,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=C4)Cl)C#N)NC(=O)C(=C)CN5CCOCC5,89.0,7.050609993355087,11342405
GBVHHGINCYVVRZ-TVJWEXTRSA-N,COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,50.0,7.301029995663981,CHEMBL3937048
GCACQFKGBBFZLV-UHFFFAOYSA-N,COc1cc(N2CCC(N3CCCCC3)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4ccc(Cl)cc4F)c3)nc3ccccn23)n1,1000.0,6.0,CHEMBL3907756
GCMJIBUKSLVDKY-UHFFFAOYSA-N,CC(C)(C(=O)NCCN1C=CC2=C1C(=NC=N2)NC3=CC(=C(C=C3)OC4=CC=CC(=C4)C(F)(F)F)Cl)S(=O)(=O)C,17.0,7.769551078621726,57597316
GCWMGQFAGIVZCJ-UHFFFAOYSA-N,COc1cc(C2=C(c3cn(COc4ccccc4)c4ccccc34)CNC2=O)cc(OC)c1OC,37000.0,4.431798275933005,CHEMBL488811
GDOJCYYTUJELBC-MDZDMXLPSA-N,CCCCCOc1ccc(Nc2c(C#N)cnc3cc(OCC)c(NC(=O)/C=C/CN(C)C)cc23)cc1Cl,1477.0,5.83061950468805,CHEMBL175726
GDRLJBDXWDATLA-UHFFFAOYSA-N,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC)cc1N(C)CCN(C)C,37.0,7.431798275933005,CHEMBL4473365
GEAOSTRCYQQZDY-KPKJPENVSA-N,C1=CC=C(C(=C1)C2=CC3=C(C=C2)N(C=C3)CC4=COC(=N4)/C=C/C5=CC=C(C=C5)C(F)(F)F)Cl,10230.0,4.99012436628784,168270408
GFMZMGTWUAXGMZ-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Br)c(C)c3)ncnc2cc1OCC1CN(C)CCO1,50.0,7.301029995663981,CHEMBL3934095
GFRRUJXUMZJUGB-DHZHZOJOSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(C#N)c3)c2cc1NC(=O)/C=C/CN(C)C,1134.0,5.945386945443112,CHEMBL440935
GGCSJXJBJIBXQQ-UHFFFAOYSA-N,CCOc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nccc(-c2c(-c3ccc(OC)c(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,6.0,CHEMBL3937417
GGFWNDJYHSAUAY-NYYWCZLTSA-N,COC1=CC(=CC(=C1O)CSC2=NC3=C(S2)C=CC(=C3)Cl)/C=C(\C#N)/C(=O)N,15000.0,4.823908740944319,44345396
GGFWNSCXGCZBQH-UHFFFAOYSA-N,O=S(=O)(NCCc1cccc(F)c1)c1cc(-c2ccc(COc3cccc(C(F)(F)F)c3)cc2)cc(C(F)(F)F)c1,18000.0,4.7447274948966935,CHEMBL4162777
GGHZBUPPNLNXED-UHFFFAOYSA-N,C1COCCN1CC#CC(=O)NC2=CC3=C(C=C2)N=CN=C3NC4=CC(=CC=C4)Br,53.0,7.275724130399211,5328961
GGKMDRBWPANQRX-LFVJCYFKSA-N,COc1ccc(/C=C2/N=C(c3ccc(Cl)cc3)N(C(=O)Cc3nc4c(c(C)nn4-c4ccccc4)c(=O)[nH]3)NC2=O)cc1,865.7,6.06263258248271,CHEMBL4753913
GGLLZEGVMRMANJ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCCCCCC(=O)NO,75.8,7.143675149186395,24944855
GGUUHEFKRMTXOW-UHFFFAOYSA-N,Brc1cccc(Nc2ncnc3ccc(NCc4ccc5c(c4)OCCCO5)cc23)c1,4800.0,5.318758762624412,CHEMBL2070198
GHQPLJWMCNPRIH-UHFFFAOYSA-N,CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC,67.0,7.173925197299173,CHEMBL202421
GJDYHVMPMKOHGG-UHFFFAOYSA-N,C#Cc1cccc(Nc2ncnc3ccc(-c4cnn(C)c4)cc23)c1,590.0,6.229147988357855,CHEMBL3828021
GKWOYHUYOVPTDE-UHFFFAOYSA-N,CC1=C(C(=NC=N1)NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl)C4=CC=CC(=C4)CN5CCOCC5,3750.0,5.425968732272281,53317174
GLSOBAXGEXVXAA-DHZHZOJOSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,281.0,6.55129368009492,CHEMBL178199
GMHCEPVFLSLCMH-UHFFFAOYSA-N,O=C(COc1cc(F)c(F)c(F)c1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,2138.0,5.669992299127241,CHEMBL1928959
GMUFWWACMCRWGR-UHFFFAOYSA-N,C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC,246.0,6.609064892896621,CHEMBL175492
GOAJIFLFYKGQGD-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)c1,11.0,7.958607314841775,CHEMBL4787483
GOGJVDDXUNCEQZ-XCVCLJGOSA-N,FC(F)(F)c1ccc(/C=C/c2nc(CNc3ccc(Cl)cc3)co2)cc1,1290.0,5.889410289700751,CHEMBL5186640
GOMLGIJFTVXGSO-GFCCVEGCSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1,50.0,7.301029995663981,CHEMBL3939828
GPRREFHLBPUWFY-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(-c2ccccc2)nn1,471.0,6.326979092871104,CHEMBL4575267
GPXPDUOFHSGRBJ-UHFFFAOYSA-N,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C,200.0,6.698970004336019,CHEMBL196738
GQKBKXCKNKSJGG-UHFFFAOYSA-N,NP(=O)(OCCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,160.0,6.795880017344075,CHEMBL4060320
GQNNNKXWKABPNJ-UHFFFAOYSA-N,c1cnc2ccc(Nc3ncnc4ccc(-c5cnn(C6CCNCC6)c5)cc34)cc2c1,1350.0,5.8696662315049934,CHEMBL3827349
GQWVZXYZPPWMNU-UHFFFAOYSA-N,O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,706.7,6.150764908685277,CHEMBL3902778
GRAAVPHBSRABFO-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCC(=O)NO,12.4,7.906578314837764,24944849
GRLLIPLZODJAQA-UHFFFAOYSA-N,COc1cccc(Nc2ccnc3[nH]c4ccc(S(=O)(=O)N5CCNCC5)cc4c23)c1,390.0,6.4089353929735005,CHEMBL3133828
GRUPZIPRSWJOTD-UHFFFAOYSA-N,C1CN(CCN1CCO)S(=O)(=O)C2=CC3=C(C=C2)NC4=NC=CC(=C34)NC5=CC(=CC=C5)O,376.0,6.424812155072339,76314858
GRXLBTDEMQIUOG-UHFFFAOYSA-N,Cc1cc(OC2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1nccc(-c2c(-c3cccc(C(=O)Nc4c(F)cccc4F)c3)nc3ccccn23)n1,1000.0,6.0,CHEMBL3897153
GSDQZJWVOBCWHP-UHFFFAOYSA-N,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ccc45)c(Cl)c3)c21,2.5,8.602059991327963,CHEMBL2048797
GSMUJALDXITLGR-UHFFFAOYSA-N,CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,135.0,6.8696662315049934,CHEMBL1928946
GSQOBTOAOGXIFL-LFIBNONCSA-N,C1=CC=C(C=C1)CCCNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,35000.0,4.455931955649724,5328770
GTTBEUCJPZQMDZ-UHFFFAOYSA-N,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,1705.0,5.770847303940991,CHEMBL1079742
GTTKYEXGNWQYRL-UHFFFAOYSA-N,CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,9960.0,5.001740661576301,CHEMBL3746168
GVOPMIJWESGYMJ-UHFFFAOYSA-N,COc1cc2ncnc(Nc3ccc(-c4cc(-c5ccc(Br)cc5)c(C#N)c(=N)[nH]4)cc3)c2cc1OC,1036.0,5.984640244590786,CHEMBL4294264
GVYWQBRKNKWGFU-KPKJPENVSA-N,COc1cccc(-c2ccc3c(ccn3Cc3coc(/C=C/c4ccc(C(F)(F)F)cc4)n3)c2)c1,3250.0,5.488116639021126,CHEMBL5193926
GWEFXJQVLISMDM-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NCC3=CC=CC=C3)OCCCCCCC(=O)NO,162.6,6.823715806910346,45140153
GZOONDSECSSONX-QFIPXVFZSA-N,c1ccc(Cn2ncc3cc(Nc4ncnn5ccc(COC[C@@H]6CNCCO6)c45)ccc32)nc1,380.0,6.42021640338319,CHEMBL396079
HADVGAWGEIOCTD-UHFFFAOYSA-N,NC(=S)N1N=C(c2ccc(Br)cc2)CC1c1ccc2ccccc2c1,1210.0,5.917214629683549,CHEMBL2324871
HAZSHDZWYBFNQU-ZZXKWVIFSA-N,CN1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,12.0,7.920818753952375,CHEMBL4643111
HBFLTOMPSWKWMR-RMKNXTFCSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCCOCCOCC1,603.0,6.219682687859849,CHEMBL360211
HBNMFZZQCIPDOK-UHFFFAOYSA-N,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(C(F)(F)F)c4)c3c2)o1,200.0,6.698970004336019,CHEMBL387207
HCONVOOBXMEDII-UHFFFAOYSA-N,FC(F)(F)Oc1ccccc1Oc1ccc(Nc2ncnc3cc[nH]c23)cc1Cl,55.0,7.259637310505756,CHEMBL1922906
HDJUYMWWZOHAHK-WKRCXCSHSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50.0,7.301029995663981,CHEMBL3961005
HEWAOSRCHKDFBK-UHFFFAOYSA-N,C=C(CNc1cc2c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c(C#N)cnc2cc1OCC)C(=O)O,3781.0,5.422393322637465,CHEMBL367754
HFSSHOGNUBJRFO-AATRIKPKSA-N,CCCOCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,131.6,6.880744110722064,CHEMBL4592101
HGQXZYPOEYQQSH-UHFFFAOYSA-N,O=C1Cc2cccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)c2N1,1.5,8.823908740944319,CHEMBL2048795
HGURWXVQNCHCIP-CPSHHHPTSA-N,Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cnc2ccnn2c1,2.41,8.61798295742513,CHEMBL5190132
HHAXMCRVXIYOJR-UHFFFAOYSA-N,CC1=CC(=CC=C1)OC2=C(C=C(C=C2)NC3=NC=NC4=C3NC=C4)Cl,4.6,8.337242168318426,56851592
HHSJLHLCRVVXSC-WUXMJOGZSA-N,COC1=CC(=CC(=C1O)CSC2=CC=CC=C2C(=O)O)/C=C(\C#N)/C(=O)N,450.0,6.346787486224656,44345336
HHTCQPURTHSGTL-NSCUHMNNSA-N,CC1CCN(C/C=C/C(=O)N2CCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1,337.0,6.4723700991286615,CHEMBL4468924
HJDSISDQNHYQBG-UHFFFAOYSA-N,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(=O)N(C)C)CC1,220.0,6.657577319177793,CHEMBL2408049
HJOLBCDSMBNJFV-XYOKQWHBSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1COC,171.0,6.767003889607846,CHEMBL178958
HJTDMSVRZXFXDK-UHFFFAOYSA-N,CCCCN(CCCC)C(=O)C1=CC=C(C=C1)N(CCCl)CCCl,44510.0,4.351542405717478,46229856
HJVYBTQSZTWFII-IWIPYMOSSA-N,CC1=C(C(=NC=N1)NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl)/C=C(/C(=O)NCCN4CCOCC4)\F,78.0,7.107905397309519,53318458
HKHCOFOLZLSONC-UHFFFAOYSA-N,COc1cc2c(Nc3cc(F)c(Br)cc3F)ncnc2cc1OCC1CN(C)CCO1,50.0,7.301029995663981,CHEMBL3952465
HKHOVJYOELRGMV-XYOKQWHBSA-N,C1=CC=C(C=C1)NC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,42000.0,4.376750709602099,5328771
HKJCXQLAQCWDCR-UHFFFAOYSA-N,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCC1CCNCC1,23.0,7.638272163982407,CHEMBL583218
HKSZLNNOFSGOKW-FYTWVXJKSA-N,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,86.25714285714285,7.064204931327178,CHEMBL388978
HLVUTYRQJVXXMA-AATRIKPKSA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(Oc4ccncc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,8100.0,5.091514981121351,CHEMBL178265
HLWNQNFLDPUOHI-MDWZMJQESA-N,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4cccc5ccccc45)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,20.0,7.698970004336019,CHEMBL359629
HLYYORUNLXZMBW-UHFFFAOYSA-N,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Br)cc2)=N1,6240.0,5.204815410317575,CHEMBL1958028
HMLZGBGVRSDTPO-UHFFFAOYSA-N,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(Br)c5)cc4)c3c2)o1,100.0,7.0,CHEMBL384711
HNFWPMOZPVUYBB-UHFFFAOYSA-N,OCCOCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,2.1,8.67778070526608,CHEMBL1923009
HNWMWIVFQFTJOX-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(Nc4ccc(OC(c5ccccc5)c5ccccc5)cc4)c23)c1,4.5,8.346787486224656,CHEMBL4743509
HOAMTMPJKDREOY-ANULTFPQSA-N,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,50.0,7.301029995663981,CHEMBL3919145
HOXUUWIOGRJBDT-NTEUORMPSA-N,O=C(/C=C/c1ccc(F)cc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,1293.0,5.888401475119606,CHEMBL1928957
HPDMZZRKXWZKHV-UHFFFAOYSA-N,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccc(Cl)cc2)nn1,225.0,6.647817481888637,CHEMBL4460706
HPHUGTTXFHEACH-UHFFFAOYSA-N,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ncccn3)cc2Cl)c1,60.0,7.221848749616356,CHEMBL207869
HQXNBLABUXMVOL-SNAWJCMRSA-N,CC1=C(C=CC(=C1)NC2=C3C=C(C=CC3=NC=C2C#N)NC(=O)/C=C/CN(C)C)OC4=CC5=NN=CN5C=N4,62.260000000000005,7.205790883653504,168271897
HRBOFBDIESILOZ-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)NC2=C3C4=C(C=CC(=C4)Br)NC3=NC=C2,1150.0,5.939302159646388,76329340
HREKDLNKESWDHN-UHFFFAOYSA-N,CCC1=C(C(=NC=N1)NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl)C,2900.0,5.537602002101044,53322413
HRIQVCCRXNQUAH-KPKJPENVSA-N,C1=CC(=CC(=C1)F)COC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C5=CC=CC(=C5)/C=C/C(=O)NO)Cl,11.0,7.958607314841775,42596953
HRJCFUJRPZRZAO-UHFFFAOYSA-N,Fc1cccc(COc2ccc(Nc3ncnn4ccc(CN5CCCNCC5)c34)cc2Cl)c1,41.0,7.387216143280264,CHEMBL247709
HRPRGOADNBAMIA-KGVSQERTSA-N,FC(F)(F)c1ccc(/C=C/c2nc(Cn3ccc4cc(-c5ccc(Cl)cc5)ccc43)co2)cc1,3580.0,5.446116973356125,CHEMBL5180538
HTIFVTQSFKUCDX-UHFFFAOYSA-N,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)o1,22.0,7.657577319177793,CHEMBL380247
HTUBKQUPEREOGA-UHFFFAOYSA-N,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,114.0,6.943095148663527,4708
HUROJPARIBKVDY-UHFFFAOYSA-N,NC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,287.0,6.542118103266008,CHEMBL3633928
HVDZCCXJWIROKH-UHFFFAOYSA-N,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3cc21,21.0,7.67778070526608,CHEMBL3965948
HVJQYIDZJSEHCZ-QFYVYTDBSA-N,CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)O[C@H]1CC[C@@](C)(N)CC1,20.0,7.698970004336019,CHEMBL567197
HVJQYIDZJSEHCZ-UHFFFAOYSA-N,CCC1=C2C(N=CN=C2NC3=CC4=C(C=C3)N(N=C4)CC5=CC=CC=C5)N=C1NC(=O)OC6CCC(CC6)(C)N,20.0,7.698970004336019,45483677
HVRYIRJKLABXOI-UHFFFAOYSA-N,CCNC(=O)Nc1ccc(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1,855.0,6.068033885271827,CHEMBL3633941
HXJTXNQQLJWMEZ-UHFFFAOYSA-N,O=C(CBr)OCCn1c(=O)oc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,180.0,6.7447274948966935,CHEMBL3936642
HXMKNGQXLJHQDQ-KRWDZBQOSA-N,C[C@@H](COC1=CC=CC2=C1C(=NC=N2)NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)N(C)C(=O)CO,19.0,7.721246399047171,44442026
HYIYITLSLFGRPG-UHFFFAOYSA-N,CCCN(CCC)CC#CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,177.0,6.752026733638194,5328956
HZBHTRUJNPPRNW-KAZCASEASA-N,CN(C)C/C=C(\F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,149.4,6.82564940252062,CHEMBL3357641
HZBHTRUJNPPRNW-PVYRDDNUSA-N,CN(C)C/C=C(/F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,97.1,7.012780770091995,CHEMBL3357642
HZKRIAYPKCGAPE-UHFFFAOYSA-N,CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1,3530.0,5.452225294612178,CHEMBL3746642
HZSFWOABFOFUGI-UHFFFAOYSA-N,C1C(N(N=C1C2=CC=C(C=C2)F)C3=CC=CC=C3)C4=CC5=CC=CC=C5C=C4,2010.0,5.696803942579511,71524961
IARDESHMMYHYBU-UHFFFAOYSA-N,Nc1ccccc1C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,91.0,7.040958607678906,CHEMBL204625
IBKXZCOYYLYZQJ-UWHLTILDSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2SC,1000.0,6.0,CHEMBL3947643
IBUAKKIEDFKTKJ-RVDMUPIBSA-N,C1=CC=C(C(=C1)N)NC(=O)/C=C/C2=CC=C(O2)C3=CC4=C(C=C3)N=CN=C4NC5=CC(=C(C=C5)OCC6=CC(=CC=C6)F)Cl,8.7,8.060480747381382,49855761
IBVURLSKTNUMDI-UHFFFAOYSA-N,N#Cc1c(NC(=O)CNc2n[nH]c3ncccc23)sc2c1CCCC2,0.14,9.853871964321762,CHEMBL5221067
ICKYQMYVKOGDAJ-LBPRGKRZSA-N,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1C,1000.0,6.0,CHEMBL3891130
IEYXXRSUGCKRPU-UHFFFAOYSA-N,O=C(Nc1ccccc1Cl)c1ccc(N(CCCl)CCCl)cc1,12870.0,4.890421453095613,CHEMBL592710
IFGRZKHRJZWZKC-UHFFFAOYSA-N,C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C=C(C=C3)OCCOP(=O)(N)N(CCCl)CCCl,180.0,6.7447274948966935,71616700
IFVXCNKRSUKURE-KBPBESRZSA-N,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,50.0,7.301029995663981,CHEMBL3946242
IFVXCNKRSUKURE-UONOGXRCSA-N,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,50.0,7.301029995663981,CHEMBL3956820
IGCZSHRZOSFXMV-OLTWUHDKSA-N,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@H](C(=O)O)C(C)C)C1=O,46.0,7.337242168318426,CHEMBL2315696
IGCZSHRZOSFXMV-VDDQIKNDSA-N,C=C1[C@H](C)CCC[C@]1(C)CC/C(C)=C/CC1=C(O)C(=O)C=C(N[C@@H](C(=O)O)C(C)C)C1=O,63.0,7.200659450546418,CHEMBL2315698
IGJWJUSLCTWOTR-UHFFFAOYSA-N,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,510.0,6.292429823902063,CHEMBL3746557
IGODIYJKZLOCRX-UHFFFAOYSA-N,NCCCOCc1ccn2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12,60.0,7.221848749616356,CHEMBL245667
IHZHFIKEGVXLHF-UHFFFAOYSA-N,C1=CC(=CC(=C1)Br)NC2=NC=NC3=C2C=C(C=C3)NC(=O)C#CCO,16.0,7.795880017344075,5328968
